datetime_utc,id,text,retweets,favorites
2020-12-18 02:24:00+00:00,1339758279526916097,Thank you! https://t.co/Du7bro3qis,7238,61238
2020-12-18 02:28:00+00:00,1339759289234317312,We won Wisconsin big. They rigged the vote! https://t.co/TRBRmBiMtv,19887,112554
2020-12-18 03:04:00+00:00,1339768443042738176,"New Peter Strzok Texts Undermine Official Narrative on Start of ‘Russia Collusion‘ Investigation https://t.co/kwmNTZbsYD via @BreitbartNews. Check out last in his class John McCain, one of the most overrated people in D.C.",11974,56028
2020-12-18 03:13:00+00:00,1339770665168228354,"I am very disappointed in the United States Supreme Court, and so is our great country!",41203,305116
2020-12-18 12:37:00+00:00,1339912692736405507,Moderna vaccine overwhelmingly approved. Distribution to start immediately.,13006,118322
2020-12-18 12:43:00+00:00,1339914253596319744,"Europe and other parts of the World being hit hard by the China Virus - Germany, France, Spain and Italy, in particular. The vaccines are on their way!!!",14453,111955
2020-12-18 12:58:00+00:00,1339918065543352321,The Russia Hoax becomes an even bigger lie! https://t.co/nbtfIGg2Ew,13598,74373
2020-12-18 13:45:00+00:00,1339929663804747778,"Well, at least she was happy when I pardoned Scooter Libby. We got a GREAT new Senator from her state, not Liz! https://t.co/tT4gdn8f9V",7334,47399
2020-12-18 14:14:00+00:00,1339937091707351046,".@senatemajldr and Republican Senators have to get tougher, or you won’t have a Republican Party anymore. We won the Presidential Election, by a lot. FIGHT FOR IT. Don’t let them take it away!",28820,137269
2020-12-18 14:16:00+00:00,1339937549209522178,"Oh, they do this to me every day. When will they apologize? https://t.co/oqcroLYx5B",9683,62154
2020-12-18 14:19:00+00:00,1339938332223139840,"Governor @BrianKempGA of Georgia still has not called a Special Session. So easy to do, why is he not doing it? It will give us the State. MUST ACT NOW!",23312,129703
2020-12-18 15:17:00+00:00,1339953001847525379,"The Secretary of State and Governor of Georgia, both so-called “Republicans”, aren’t allowing Fulton County to go through the vital Voter Signature Verification process. Also, they are not allowing Republican “watchers” to be present and verify! @BrianKempGA",26835,117026
2020-12-18 16:30:00+00:00,1339971240157736960,THANK YOU to the GREAT men and women of @FedEx and @UPS for driving through the storms this week to deliver millions of doses of the vaccine across the country. Two Great American Companies!,20839,182554
2020-12-18 17:59:00+00:00,1339993708146683905,https://t.co/oMa4GS9q6K,24111,107845
2020-12-19 00:47:00+00:00,1340096386113687554,"Congratulations, the Moderna vaccine is now available!",19078,203417
2020-12-19 06:42:00+00:00,1340185773220515840,"Peter Navarro releases 36-page report alleging election fraud 'more than sufficient' to swing victory to Trump https://t.co/D8KrMHnFdK. A great report by Peter. Statistically impossible to have lost the 2020 Election. Big protest in D.C. on January 6th. Be there, will be wild!",36576,143151
2020-12-19 14:18:00+00:00,1340300394640117762,One of the Trump Administration’s great achievements into the future will be the authorization and start up of the SPACE FORCE. 75 years since Air Force. Congratulations to all! https://t.co/iG011Jt50r,12243,79997
2020-12-19 14:41:00+00:00,1340306154031857665,"He didn’t win the Election. He lost all 6 Swing States, by a lot. They then dumped hundreds of thousands of votes in each one, and got caught. Now Republican politicians have to fight so that their great victory is not stolen. Don’t be weak fools! https://t.co/d9Bgu8XPIj",34524,147054
2020-12-19 16:30:00+00:00,1340333618691002368,"The Cyber Hack is far greater in the Fake News Media than in actuality. I have been fully briefed and everything is well under control. Russia, Russia, Russia is the priority chant when anything happens because Lamestream is, for mostly financial reasons, petrified of....",24861,127462
2020-12-19 16:30:00+00:00,1340333619299147781,"....discussing the possibility that it may be China (it may!). There could also have been a hit on our ridiculous voting machines during the election, which is now obvious that I won big, making it an even more corrupted embarrassment for the USA. @DNI_Ratcliffe @SecPompeo",22206,113588
2020-12-19 18:24:00+00:00,1340362336390004737,https://t.co/ftlALc6UWn,48938,190697
2020-12-19 18:50:00+00:00,1340368820079345664,https://t.co/6YpmZqdP4k,13645,58257
2020-12-19 19:09:00+00:00,1340373798617559040,Very happy to have helped get @WreathsAcross America so beautifully open and operating today. Congratulations to all of those who have worked so hard for this great success!,13621,107581
2020-12-19 19:19:00+00:00,1340376176695631872,"The entire WORLD is being badly hurt by the China Virus, but if you listen to the Fake News Lamestream Media, and Big Tech, you would think that we are the only one. No, but we are the Country that developed vaccines, and years ahead of schedule! https://t.co/z1UoJ8lbTm",9939,56386
2020-12-19 19:23:00+00:00,1340377186847625218,We don’t want to have lockdowns. The cure cannot be worse than the problem itself! https://t.co/sHBJfG9T8X,18416,95430
2020-12-19 19:38:00+00:00,1340381132467171332,https://t.co/xcN3Dur87Q,10721,48578
2020-12-19 19:59:00+00:00,1340386251866828802,The lie of the year is that Joe Biden won! Christina Bobb @OANN,33689,198067
2020-12-19 20:01:00+00:00,1340386865799712772,https://t.co/UtbrPnJKz1,10595,49684
2020-12-19 20:27:00+00:00,1340393421069053954,https://t.co/tVpKRrC8VP,10920,51592
2020-12-19 20:35:00+00:00,1340395245679353869,https://t.co/Xr1fgfxPr2,12300,60683
2020-12-20 01:18:00+00:00,1340466552420896769,Watch @RealPNavarro NOW on the Election Fraud. @JesseBWatters  @FoxNews,16433,100286
2020-12-20 04:38:00+00:00,1340516843791020033,https://t.co/mVOIboynpb,13581,57629
2020-12-20 04:39:00+00:00,1340517052705091586,https://t.co/nosN75WVxt,13721,56946
2020-12-20 04:53:00+00:00,1340520653653458949,"As badly as we were treated in Georgia by the “Republican” Governor and “Republican” Secretary of State, we must have a massive victory for two great people, @KLoeffler & @sendavidperdue, on January 5th. I will be having a big Rally for them on Monday night, January 4th. WIN!",17060,99927
2020-12-20 05:04:00+00:00,1340523358551732233,"What would Bolton, one of the dumbest people in Washington, know? Wasn’t he the person who so stupidly said, on television, “Libyan solution”, when describing what the U.S. was going to do for North Korea? I’ve got plenty of other Bolton “stupid stories”.",14338,98890
2020-12-20 05:06:00+00:00,1340523944680583169,Martial law = Fake News. Just more knowingly bad reporting!,23884,162889
2020-12-20 05:18:00+00:00,1340527057151930369,"Why isn’t Congress giving our people a Stimulus Bill? It wasn’t their fault, it was the fault of China. GET IT DONE, and give them more money in direct payments.",25700,166037
2020-12-20 05:26:00+00:00,1340529063799246848,GREATEST ELECTION FRAUD IN THE HISTORY OF OUR COUNTRY!!!,48827,295300
2020-12-20 16:30:00+00:00,1340696207560220678,David is a great guy and patriot. Thank you Lauren! https://t.co/p69H8F52r5,10867,77096
2020-12-20 16:52:00+00:00,1340701616010375171,Cute! https://t.co/bMkuaxd7lL,23567,173630
2020-12-20 17:51:00+00:00,1340716395286413315,Wow! https://t.co/gAttnzPa5d,19443,82727
2020-12-20 19:23:00+00:00,1340739574264434690,https://t.co/8S0ePCOCOG,12607,59923
2020-12-21 11:51:00+00:00,1340988270243700739,“The President was responsible for those direct payments to Americans in the Covid-19 Relief Bill.” @kilmeade @foxandfriends And the Moderna vaccine has already started rolling out. Very smooth distribution!,12858,96818
2020-12-21 12:24:00+00:00,1340996686257254403,Big news coming out of Pennsylvania. Very big illegal ballot drop that cannot be accounted for. Rigged Election!,50452,265046
2020-12-21 15:30:00+00:00,1341043285368909824,"....@sendavidperdue will not be able to win on January 5th. unless these people allow Signature Verification in presidential race. K & D need it for their race also, & Georgia spirit will rise to such a high that they will easily bring home a great victory. Move fast @BrianKempGA",12600,73136
2020-12-21 15:30:00+00:00,1341043284542713857,"Governor @BrianKempGA and his puppet @GeoffDuncanGA, together with the Secretary of State of Georgia, are very slow on Signature Verification, and won’t allow Fulton County to be examined. What are these RINOS hiding? We will easily win Presidential State race. @KLoeffler and....",22217,111825
2020-12-21 21:48:00+00:00,1341138407460925440,"Two years ago, the great people of Wisconsin asked me to endorse a man named Brian Hagedorn for State Supreme Court Justice, when he was getting destroyed in the Polls against a tough Democrat Candidate who had no chance of losing. After my endorsement, Hagedorn easily won!...",18339,116920
2020-12-21 21:48:00+00:00,1341138409092509696,...Republicans in Wisconsin should take these 3 strong decisions to their State Legislators and overturn this ridiculous State Election. We won in a LANDSLIDE!,17269,103530
2020-12-21 21:48:00+00:00,1341138408274595843,"...WOW, he just voted against me in a Big Court Decision on voter fraud (of which there was much!), despite many pages of dissent from three highly respected Justices. One thing has nothing to do with another, but we ended up losing 4-3 in a really incorrect ruling! Great...",13832,89438
2020-12-21 23:51:00+00:00,1341169419259531265,"“Conservatives Call on State Legislators to Appoint New Electors, in Accordance with the Constitution”
https://t.co/V2akcgvlHD",25563,109414
2020-12-22 14:26:00+00:00,1341389598296059909,"Distribution of both vaccines is going very smoothly. Amazing how many people are being vaccinated, record numbers. Our Country, and indeed the World, will soon see the great miracle of what the Trump Administration has accomplished. They said it couldn’t be done!!!",19917,149232
2020-12-22 15:29:00+00:00,1341405487057821698,THE DEMOCRATS DUMPED HUNDREDS OF THOUSANDS OF BALLOTS IN THE SWING STATES LATE IN THE EVENING. IT WAS A RIGGED ELECTION!!!,50771,274142
2020-12-23 00:15:00+00:00,1341537886315950080,https://t.co/v9Rdjz6DNu,102508,405313
2020-12-23 00:54:00+00:00,1341547750710800385,"Republicans in the Senate so quickly forget. Right now they would be down 8 seats without my backing them in the last Election. RINO John Thune, “Mitch’s boy”, should just let it play out. South Dakota doesn’t like weakness. He will be primaried in 2022, political career over!!!",24900,146067
2020-12-23 01:08:00+00:00,1341551177146757121,https://t.co/WtIQLiq65y,30313,103100
2020-12-23 01:18:00+00:00,1341553610996543494,"“@NewtGingrich Pens Op-Ed on Election Saying he will not Accept Joe Biden as President” @OANN  Newt Gingrich gets it, we are going to WIN! https://t.co/PBHZo2LLNu https://t.co/uG2HjCEo9G",20030,91086
2020-12-23 02:04:00+00:00,1341565405509394440,"Statement by Donald J. Trump, The President of the United States

Full Video: https://t.co/avKfYctPAD https://t.co/i8IMLhH53Q",47576,179548
2020-12-23 17:08:00+00:00,1341792832093364226,They are slow walking the signature verification in Georgia. They don’t want results to get out prior to January 6th. They know what they are trying so hard to hide. Terrible people! @BrianKempGA,39188,195063
2020-12-23 21:47:00+00:00,1341862953637822468,Our embassy in Baghdad got hit Sunday by several rockets. Three rockets failed to launch. Guess where they were from: IRAN. Now we hear chatter of additional attacks against Americans in Iraq... https://t.co/0OCL6IFp5M,34342,161462
2020-12-23 21:47:00+00:00,1341862955604975617,"...Some friendly health advice to Iran: If one American is killed, I will hold Iran responsible. Think it over.",32886,203062
2020-12-23 23:16:00+00:00,1341885394124607488,"After seeing the massive Voter Fraud in the 2020 Presidential Election, I disagree with anyone that thinks a strong, fast, and fair Special Counsel is not needed, IMMEDIATELY. This was the most corrupt election in the history of our Country, and it must be closely examined!",47352,219977
2020-12-24 03:27:00+00:00,1341948611131822083,https://t.co/zPh2ddB38K,62661,180805
2020-12-24 03:28:00+00:00,1341948764068704256,https://t.co/L3tOUDiT0G,58399,166461
2020-12-24 13:23:00+00:00,1342098544547794944,https://t.co/GgwnkrGz9U,32277,152659
2020-12-24 13:32:00+00:00,1342100887137873922,https://t.co/KHMgb78b5c,28900,113545
2020-12-24 19:03:00+00:00,1342184240088276992,Rush is the GREATEST! https://t.co/W0LhbM2bSt,14391,102486
2020-12-24 20:18:00+00:00,1342202964904181762,https://t.co/ZrehVYMARl,34466,194909
2020-12-24 20:30:00+00:00,1342206148649299969,"More than one million Americans have already received the China Virus Vaccine, a record pace!",16960,145770
2020-12-24 20:43:00+00:00,1342209260026023940,"At a meeting in Florida today, everyone was asking why aren’t the Republicans up in arms & fighting over the fact that the Democrats stole the rigged presidential election? Especially in the Senate, they said, where you helped 8 Senators win their races. How quickly they forget!",25436,138255
2020-12-24 20:55:00+00:00,1342212340436135938,"Maria’s show and ratings are better than ever. They are trying to shame her into not telling the truth. Her audience would be gone, and she is far too smart for that. Rigged Election! https://t.co/g3AyaOx3dv",16531,86264
2020-12-24 20:56:00+00:00,1342212651447967744,"VOTER FRAUD IS NOT A CONSPIRACY THEORY, IT IS A FACT!!!",61354,335642
2020-12-24 22:59:00+00:00,1342243632833814528,"Twitter is going wild with their flags, trying hard to suppress even the truth. Just shows how dangerous they are, purposely stifling free speech. Very dangerous for our Country. Does Congress know that this is how Communism starts? Cancel Culture at its worst. End Section 230!",47990,228338
2020-12-24 23:06:00+00:00,1342245390540804096,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!",41285,220834
2020-12-25 13:32:00+00:00,1342463237841948672,MERRY CHRISTMAS!,65366,632644
2020-12-25 19:36:00+00:00,1342554825465196544,"Made many calls and had meetings at Trump International in Palm Beach, Florida. Why would politicians not want to give people $2000, rather than only $600? It wasn’t their fault, it was China. Give our people the money!",30949,206455
2020-12-25 19:38:00+00:00,1342555377951510528,The greatest of all time. Fake News! https://t.co/jiWjLrynQW,12088,83203
2020-12-25 19:42:00+00:00,1342556287872233474,Going now to make a short speech to service members from all over the world. It is a celebration of Christmas. Video Conference - Fake News not invited!,24782,193208
2020-12-25 19:53:00+00:00,1342559171649167366,Thank you! https://t.co/579bfpa4TD,20491,142962
2020-12-26 00:11:00+00:00,1342624069687062528,"But we already know enough, and we won big! https://t.co/hGWnz6R8Vd",20779,119326
2020-12-26 12:19:00+00:00,1342807171130601473,"Our $740 defense bill is a gift to China, Russia & Big Tech. It fails to terminate the internationally dangerous Section 230, won’t allow us to bring our troops back home (where they belong), renames & destroys our forts & National Monuments, & makes 5G almost impossible! https://t.co/txJle9Ezlg",15597,80591
2020-12-26 12:44:00+00:00,1342813418177392649,"I will not stand by and watch this travesty of a bill happen without reigning in Big Tech. End Section 230 now, before it is too late. So bad for our Country. Show courage, and do what’s right!!! https://t.co/V99lShpLCe",20108,97530
2020-12-26 12:58:00+00:00,1342817146347335685,"I simply wan to get our great people $2000, rather than $600. Also, Congress should cut the “pork”. https://t.co/A2LBrJjd8s",4601,19182
2020-12-26 13:00:00+00:00,1342817496924086278,"If a Democrat Presidential Candidate had an Election Rigged & Stolen, with proof of such acts at a level never seen before, the Democrat Senators would consider it an act of war, and fight to the death. Mitch & the Republicans do NOTHING, just want to let it pass. NO FIGHT!",32261,156352
2020-12-26 13:14:00+00:00,1342821189077622792,"The “Justice” Department and the FBI have done nothing about the 2020 Presidential Election Voter Fraud, the biggest SCAM in our nation’s history, despite overwhelming evidence. They should be ashamed. History will remember. Never give up. See everyone in D.C. on January 6th.",35846,164444
2020-12-26 13:25:00+00:00,1342823967019687936,"I simply want to get out great people $2000, rather than the measly $600 that is now in the bill. Also, stop the billions of dollars in “pork”.",15261,72820
2020-12-26 13:34:00+00:00,1342826019745640450,"Where the hell is the Durham Report? They spied on my campaign, colluded with Russia (and others), and got caught. Read the Horowitz Reports about Comey & McCabe. Even the Fake News @nytimes said “bad”. They tried it all, and failed, so now they are trying to steal the election!",30442,140499
2020-12-26 13:51:00+00:00,1342830505163706369,"The U.S. Supreme Court has been totally incompetent and weak on the massive Election Fraud that took place in the 2020 Presidential Election. We have absolute PROOF, but they don’t want to see it - No “standing”, they say. If we have corrupt elections, we have no country!",37193,178393
2020-12-26 14:00:00+00:00,1342832582606598144,"A young military man working in Afghanistan told me that elections in Afghanistan are far more secure and much better run than the USA’s 2020 Election. Ours, with its millions and millions of corrupt Mail-In Ballots, was the election of a third world country. Fake President!",31806,170813
2020-12-26 14:10:00+00:00,1342835233306124288,"I simply want to get our great people $2000, rather than the measly $600 that is now in the bill. Also, stop the billions of dollars in “pork”.",41299,289311
2020-12-26 16:38:00+00:00,1342872502306009089,Thank you Mark. Big numbers found in Arizona.We must win for our Country! https://t.co/I6UXM3cz42,17939,103814
2020-12-26 19:02:00+00:00,1342908782934958081,"The lockdowns in Democrat run states are absolutely ruining the lives of so many people - Far more than the damage that would be caused by the China Virus. Cases in California have risen despite the lockdown, yet Florida & others are open & doing well. Common sense please!",45439,243938
2020-12-26 23:23:00+00:00,1342974370822692867,"Time for Republican Senators to step up and fight for the Presidency, like the Democrats would do if they had actually won. The proof is irrefutable! Massive late night mail-in ballot drops in swing states, stuffing the ballot boxes (on video), double voters, dead voters,",41862,195972
2020-12-26 23:23:00+00:00,1342974375008600070,"....Courts are bad, the FBI and “Justice” didn’t do their job, and the United States Election System looks like that of a third world country. Freedom of the press has been gone for a long time, it is Fake News, and now we have Big Tech (with Section 230) to deal with....",22028,125418
2020-12-26 23:23:00+00:00,1342974373632876545,"....fake signatures, illegal immigrant voters, banned Republican vote watchers, MORE VOTES THAN ACTUAL VOTERS (check out Detroit & Philadelphia), and much more. The numbers are far greater than what is necessary to win the individual swing states, and cannot even be contested....",10245,42233
2020-12-26 23:23:00+00:00,1342974377218994181,"....But when it is all over, and this period of time becomes just another ugly chapter in our Country’s history, WE WILL WIN!!!",27020,153077
2020-12-27 02:56:00+00:00,1343027900740734976,"$2000 + $2000 plus other family members. Not $600. Remember, it was China’s fault!",39324,284830
2020-12-27 05:28:00+00:00,1343066231222448130,"Michigan AG Dana Nessel Pursues Sanctions Against Lawyers Questioning Election https://t.co/Hb5xckedoN via @BreitbartNews  These lawyers are true patriots who are fighting for the truth and, obviously, getting very close. AG should be sanctioned. Fight on!",19008,82444
2020-12-27 05:36:00+00:00,1343068273827577861,Speaking for America! https://t.co/jowS1B9qqf,20330,105451
2020-12-27 05:38:00+00:00,1343068648118874113,"Increase payments to the people, get rid of the “pork”. https://t.co/jq82qFIyUs",23553,133829
2020-12-27 05:40:00+00:00,1343069190433943564,A must see! https://t.co/WbLDGpaHJX,33930,130961
2020-12-27 22:49:00+00:00,1343328283824447488,"On behalf of two GREAT Senators, @sendavidperdue & @KLoeffler, I will be going to Georgia on Monday night, January 4th., to have a big and wonderful RALLY. So important for our Country that they win!",24007,150636
2020-12-27 22:51:00+00:00,1343328708963299338,"See you in Washington, DC, on January 6th. Don’t miss it. Information to follow!",84743,409276
2020-12-27 23:21:00+00:00,1343336121040777217,Good news on Covid Relief Bill. Information to follow!,46827,301786
2020-12-28 21:00:00+00:00,1343663159085834248,"“Breaking News: In Pennsylvania there were 205,000 more votes than there were voters. This alone flips the state to President Trump.”",122302,454932
2020-12-28 21:40:00+00:00,1343673164270858241,https://t.co/g4NoRxSnQ5,67147,256233
2020-12-29 06:53:00+00:00,1343812305239289858,"Give the people $2000, not $600. They have suffered enough! https://t.co/2jOVCnGtXS",31444,160750
2020-12-29 13:45:00+00:00,1343915971480842240,"Weak and tired Republican “leadership” will allow the bad Defense Bill to pass. Say goodbye to VITAL Section 230 termination, your National Monuments, Forts (names!) and Treasures (inserted by Elizabeth “Pocahontas” Warren), 5G, and our great soldiers....",40655,157939
2020-12-29 13:45:00+00:00,1343915972391038977,"....being removed and brought home from foreign lands who do NOTHING for us. A disgraceful act of cowardice and total submission by weak people to Big Tech. Negotiate a better Bill, or get better leaders, NOW! Senate should not approve NDAA until fixed!!!",29381,127467
2020-12-29 13:46:00+00:00,1343916418316824583,"$2000 for our great people, not $600! They have suffered enough from the China Virus!!!",59983,374411
2020-12-29 13:59:00+00:00,1343919654008356867,....and Congressmen/Congresswomen Elected. I do believe they forgot!,25405,130357
2020-12-29 13:59:00+00:00,1343919653068943361,"....Can you imagine if the Republicans stole a Presidential Election from the Democrats - All hell would break out. Republican leadership only wants the path of least resistance. Our leaders (not me, of course!) are pathetic. They only know how to lose! P.S. I got MANY Senators..",31466,146133
2020-12-29 13:59:00+00:00,1343919651336712199,"“A group of Republican lawmakers in Pennsylvania say 200,000 more votes were counted in the 2020 Election than voters (100% went to Biden). State Representative Frank Ryan said they found troubling discrepancies after an analysis of Election Day data.” @FoxNews This is far....",60784,217746
2020-12-29 13:59:00+00:00,1343919652125241345,"...more votes than is needed by me to win Pennsylvania, not to mention hundreds of thousands of votes in other categories which increase my already big lead into a landslide. All other Swing States show likewise. WE NEED NEW & ENERGETIC REPUBLICAN LEADERSHIP. This can not stand..",15870,58898
2020-12-29 19:11:00+00:00,1343998076084748288,"Unless Republicans have a death wish, and it is also the right thing to do, they must approve the $2000 payments ASAP. $600 IS NOT ENOUGH! Also, get rid of Section 230 - Don’t let Big Tech steal our Country, and don’t let the Democrats steal the Presidential Election. Get tough! https://t.co/GMotstu7OI",51680,190813
2020-12-29 21:42:00+00:00,1344036020162093058,"Loeffler, Perdue Support Increasing Relief Payments to $2K https://t.co/xLFHNDOBIR via @BreitbartNews. Republicans must support the $2000 payments and must FIGHT the crooked presidential election. We won big!",26249,102327
2020-12-29 22:44:00+00:00,1344051613216993281,"It is up to the States to distribute the vaccines once brought to the designated areas by the Federal Government. We have not only developed the vaccines, including putting up money to move the process along quickly, but gotten them to the states. Biden failed with Swine Flu!",33409,159149
2020-12-29 22:55:00+00:00,1344054358418345985,"When are we going to be allowed to do signature verification in Fulton County, Georgia? The process is going VERY slowly. @BrianKempGA Pennsylvania just found 205,000 votes more than they had voters. Therefore, we WIN Pennsylvania!!!",67424,264243
2020-12-30 01:40:00+00:00,1344096082230472704,https://t.co/Dcm41ThF5k,40754,160834
2020-12-30 04:44:00+00:00,1344142386935570434,"I love the Great State of Georgia, but the people who run it, from the Governor, @BrianKempGA, to the Secretary of State, are a complete disaster and don’t have a clue, or worse. Nobody can be this stupid. Just allow us to find the crime, and turn the state Republican....",41082,179051
2020-12-30 04:44:00+00:00,1344142388063821825,"...The consent decree signed by the “Secretary”, with the consent of Kemp, is perhaps even more poorly negotiated than the deal that John Kerry made with Iran. Now it turns out that Brad R’s brother works for China, and they definitely don’t want “Trump”. So disgusting! #MAGA",30219,127151
2020-12-30 05:57:00+00:00,1344160786252525568,"The Wall Street Journal’s very boring & incoherent Editorial fails to mention my big & easy wins in Texas, Florida, Ohio, Iowa & many other states that the @WSJ & other joke polls said I would lose. Also, they fail to mention the fact that I got many Republican Senators elected..",34953,161868
2020-12-30 05:57:00+00:00,1344160788567773189,....other acts of fraud and irregularities as well. STAY TUNED!,26638,133717
2020-12-30 05:57:00+00:00,1344160787384971264,"....that, quite frankly, didn’t have much of a chance, like 7, 8 or 9. The Presidential Election was Rigged with hundreds of thousands of ballots mysteriously flowing into Swing States very late at night as everyone thought the election was easily won by me. There were many....",25801,128681
2020-12-30 06:49:00+00:00,1344173684983017473,"New Lott study estimates 11,350 absentee votes lost to Trump in Georgia. Another 289,000 ""excess (fraudulent) votes"" across GA, AZ, MI, NV, PA, and WI. Check it out! ➡️https://t.co/eIBjdmox5R https://t.co/2MlKVbBoLO",38166,131000
2020-12-30 12:29:00+00:00,1344259406511431680,"...millions more votes than Trump, but can’t get anywhere close to him in this poll. No incoming president has ever done as badly in this annual survey.” @MarkSteynOnline @TuckerCarlson That’s because he got millions of Fake Votes in the 2020 Election, which was RIGGED!",31196,142278
2020-12-30 12:29:00+00:00,1344259405274087424,"“Barack Obama was toppled from the top spot and President Trump claimed the title of the year’s Most Admired Man. Trump number one, Obama number two, and Joe Biden a very distant number three. That’s also rather odd given the fact that on November 3rd, Biden allegedly racked up",42753,189893
2020-12-30 12:43:00+00:00,1344262826261676032,The Federal Government has distributed the vaccines to the states. Now it is up to the states to administer. Get moving!,30881,179264
2020-12-30 13:20:00+00:00,1344272069727555586,$2000 ASAP!,55513,302827
2020-12-30 14:26:00+00:00,1344288700851744769,"Hearings from Atlanta on the Georgia Election overturn now being broadcast. Check it out. @OANN @newsmax and many more. @BrianKempGA should resign from office. He is an obstructionist who refuses to admit that we won Georgia, BIG! Also won the other Swing States.",49303,183200
2020-12-30 15:45:00+00:00,1344308641286004738,"Hearings from Atlanta on the Georgia Election overturn now being broadcast LIVE via @RSBNetwork! 
https://t.co/ogBvLbKfqG",32791,129540
2020-12-30 19:02:00+00:00,1344358271570874368,"Thank you, a great honor! https://t.co/9GfT5c8hY0",44291,206717
2020-12-30 19:05:00+00:00,1344359034716106755,"Twitter is shadow banning like never before. A disgrace that our weak and ineffective political leadership refuses to do anything about Big Tech. They’re either afraid or stupid, nobody really knows!",63698,259126
2020-12-30 19:06:00+00:00,1344359312878149634,"JANUARY SIXTH, SEE YOU IN DC!",88900,457576
2020-12-30 19:38:00+00:00,1344367336715857921,"The United States had more votes than it had people voting, by a lot. This travesty cannot be allowed to stand. It was a Rigged Election, one not even fit for third world countries!",74084,281802
2020-12-30 21:27:00+00:00,1344394741031514115,Watching @FoxNews is almost as bad as watching Fake News @CNN. New alternatives are developing!,49692,265625
2020-12-30 21:38:00+00:00,1344397397280088070,".@BrianKempGA, his puppet Lt. Governor @GeoffDuncanGA, and Secretary of State, are disasters for Georgia. Won’t let professionals get anywhere near Fulton County for signature verifications, or anything else. They are virtually controlled by @staceyabrams & the Democrats. Fools!",46133,172187
2020-12-30 21:51:00+00:00,1344400646066331648,We now have far more votes than needed to flip Georgia in the Presidential race. Massive VOTER FRAUD took place. Thank you to the Georgia Legislature for today’s revealing meeting!,85675,348110
2020-12-31 01:13:00+00:00,1344451507060617216,https://t.co/S6fKpzoXZZ,47501,175185
2020-12-31 18:52:00+00:00,1344717975891402759,https://t.co/2kYtZF8Mei,57422,237668
2021-01-01 03:44:00+00:00,1344852043681435648,"Finished off the year with the highest Stock Market in history. Setting records with your 401k’s, just like I said you would. Congratulations to all!",59151,377120
2021-01-01 03:52:00+00:00,1344853996977197056,Sen. Josh Hawley Slams Walmart Tweet Calling Him a ‘Sore Loser‘ https://t.co/wmShnPcrzj via @BreitbartNews America is proud of Josh and the many others who are joining him. The USA cannot have fraudulent elections!,38293,151968
2021-01-01 04:46:00+00:00,1344867566456627201,https://t.co/7YHKqgjAub,55718,188995
2021-01-01 04:46:00+00:00,1344867453915029504,https://t.co/FDUVk8cm9S,48343,148543
2021-01-01 13:30:00+00:00,1344999320831946754,HAPPY NEW YEAR!,81782,680538
2021-01-01 15:32:00+00:00,1345030062995877889,https://t.co/RBgT5SMWGT,46194,146709
2021-01-01 18:40:00+00:00,1345077337633787905,"I hope to see the great Governor of South Dakota @KristiNoem, run against RINO @SenJohnThune, in the upcoming 2022 Primary. She would do a fantastic job in the U.S. Senate, but if not Kristi, others are already lining up. South Dakota wants strong leadership, NOW!",35803,169532
2021-01-01 19:23:00+00:00,1345088187811700748,"The BIG Protest Rally in Washington, D.C., will take place at 11.00 A.M. on January 6th. Locational details to follow. StopTheSteal!",19369,66377
2021-01-01 19:53:00+00:00,1345095714687377418,"The BIG Protest Rally in Washington, D.C., will take place at 11.00 A.M. on January 6th. Locational details to follow. StopTheSteal!",70592,293323
2021-01-01 20:10:00+00:00,1345100089505755139,"Massive amounts of evidence will be presented on the 6th. We won, BIG! https://t.co/ymncRrNR5t",56035,189034
2021-01-01 20:27:00+00:00,1345104354358026240,NOW! https://t.co/hjC1WW64O6,26568,91655
2021-01-01 20:34:00+00:00,1345106078141394944,A great honor! https://t.co/U4WFBWrnF7,28566,116173
2021-01-01 20:36:00+00:00,1345106595114606593,.@FoxNews Weekend Daytime is not watchable. Switching over to @OANN!,37629,204888
2021-01-01 20:56:00+00:00,1345111621430091777,"Our Republican Senate just missed the opportunity to get rid of Section 230, which gives unlimited power to Big Tech companies. Pathetic!!! Now they want to give people ravaged by the China Virus $600, rather than the $2000 which they so desperately need. Not fair, or smart!",54251,219128
2021-01-01 23:27:00+00:00,1345149555390771201,"Before even discussing the massive corruption which took place in the 2020 Election, which gives us far more votes than is necessary to win all of the Swing States (only need three), it must be noted that the State Legislatures were not in any way responsible for the massive....",45051,172994
2021-01-01 23:27:00+00:00,1345149556967800832,"....changes made to the voting process, rules and regulations, many made hastily before the election, and therefore the whole State Election is not legal or Constitutional. Additionally, the Georgia Consent Decree is Unconstitutional & the State 2020 Presidential Election....",26391,117932
2021-01-01 23:27:00+00:00,1345149558154797056,"....is therefore both illegal and invalid, and that would include the two current Senatorial Elections. In Wisconsin, Voters not asking for applications invalidates the Election. All of this without even discussing the millions of fraudulent votes that were cast or altered!",27568,122345
2021-01-01 23:38:00+00:00,1345152408591204352,January 6th. See you in D.C. https://t.co/vynZTv9lHb,57859,173301
